4.6453e+01,2.1455e+01,1.7010e-03,2.5485e-01,2.5485e-01
3.7975e+01,1.6780e+01,1.1280e-03,1.6990e-01,1.6990e-01
4.3971e+01,2.2069e+01,5.0440e-03,1.6990e-01,1.6990e-01
3.9974e+01,1.1156e+01,1.0257e-02,1.6990e-01,1.6990e-01
2.6659e+01,6.8193e+00,0.0000e+00,1.6990e-01,1.6990e-01
3.8393e+01,1.2435e+01,0.0000e+00,1.6990e-01,1.6990e-01
4.5458e+01,2.1942e+01,0.0000e+00,2.2653e-01,2.2653e-01
4.7294e+01,3.3027e+01,1.4700e-04,1.9822e-01,1.9822e-01
4.5390e+01,1.9917e+01,9.2100e-04,3.1148e-01,3.1148e-01
3.6917e+01,9.1520e+00,1.6000e-04,3.1148e-01,3.1148e-01
3.4058e+01,9.3897e+00,0.0000e+00,3.1148e-01,3.1148e-01
3.3703e+01,6.4468e+00,4.4000e-05,2.2653e-01,2.2653e-01
4.4573e+01,1.3120e+01,1.6800e-04,2.8317e-01,2.8317e-01
4.2335e+01,1.2043e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.3177e+01,1.7666e+01,1.5670e-03,2.5485e-01,2.5485e-01
3.6891e+01,7.8063e+00,6.6730e-03,2.5485e-01,2.5485e-01
2.0129e+01,-6.0910e+00,0.0000e+00,2.5485e-01,2.5485e-01
3.3347e+01,2.2628e+00,0.0000e+00,2.5485e-01,2.5485e-01
4.3468e+01,1.0341e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.4498e+01,1.6633e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.6637e+01,1.7990e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.7551e+01,1.9819e+01,5.9700e-04,2.5485e-01,2.5485e-01
3.8295e+01,1.3276e+01,2.9240e-03,2.5485e-01,2.5485e-01
3.8404e+01,8.4893e+00,0.0000e+00,2.5485e-01,2.5485e-01
3.7677e+01,1.0082e+01,0.0000e+00,2.5485e-01,2.5485e-01
2.3656e+01,1.2293e+01,0.0000e+00,2.5485e-01,2.5485e-01
3.7445e+01,1.3001e+01,0.0000e+00,2.8317e-01,2.8317e-01
3.9890e+01,1.8557e+01,0.0000e+00,2.8317e-01,2.8317e-01
4.1391e+01,1.1267e+01,0.0000e+00,2.8317e-01,2.8317e-01
3.4100e+01,8.5062e+00,8.4900e-04,2.8317e-01,2.8317e-01
3.3648e+01,4.3340e+00,1.0104e-02,2.8317e-01,2.8317e-01
3.6308e+01,5.2751e-01,1.5538e-02,2.5485e-01,2.5485e-01
3.8529e+01,8.0734e+00,8.3730e-03,2.5485e-01,2.5485e-01
2.9230e+01,4.7401e+00,5.7670e-03,2.5485e-01,2.5485e-01
2.2175e+01,-4.1182e-01,2.9900e-04,2.5485e-01,2.5485e-01
3.0803e+01,5.6397e+00,0.0000e+00,2.5485e-01,2.5485e-01
3.8188e+01,5.0308e+00,5.9970e-03,2.5485e-01,2.5485e-01
4.3582e+01,8.4010e+00,2.3945e-02,2.5485e-01,2.5485e-01
3.0598e+01,1.0758e+00,3.1253e-02,2.5485e-01,2.5485e-01
2.6451e+01,-4.1796e+00,1.1282e-01,2.5485e-01,2.5485e-01
3.4675e+01,1.1692e+01,0.0000e+00,2.5485e-01,2.5485e-01
3.5769e+01,7.7465e+00,0.0000e+00,2.5485e-01,2.5485e-01
3.6436e+01,2.8135e+00,3.7100e-04,2.5485e-01,2.5485e-01
3.3821e+01,7.8610e+00,2.1000e-03,2.5485e-01,2.5485e-01
4.0008e+01,6.9797e+00,0.0000e+00,2.5485e-01,2.5485e-01
3.3374e+01,1.1851e+01,0.0000e+00,2.2653e-01,2.2653e-01
3.7303e+01,1.1263e+01,0.0000e+00,2.2653e-01,2.2653e-01
4.0027e+01,1.0582e+01,0.0000e+00,2.5485e-01,2.5485e-01
3.9372e+01,5.6632e+00,0.0000e+00,2.5485e-01,2.5485e-01
4.8057e+01,1.4021e+01,0.0000e+00,2.5485e-01,2.5485e-01
5.2275e+01,1.6659e+01,1.6600e-04,2.5485e-01,2.5485e-01
4.7370e+01,1.4617e+01,1.7970e-03,2.5485e-01,2.5485e-01
5.1312e+01,1.8905e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.9005e+01,1.8988e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.2154e+01,1.7297e+01,0.0000e+00,2.8317e-01,2.8317e-01
3.4391e+01,9.1783e+00,0.0000e+00,2.5485e-01,2.5485e-01
4.2591e+01,1.0840e+01,4.1540e-03,2.5485e-01,2.5485e-01
4.3485e+01,1.6185e+01,2.4538e-02,2.5485e-01,2.5485e-01
2.5685e+01,9.7635e+00,2.8257e-02,2.5485e-01,2.5485e-01
2.1250e+01,2.5759e-01,0.0000e+00,2.5485e-01,2.5485e-01
2.5304e+01,3.3880e+00,1.6150e-03,2.2653e-01,2.2653e-01
3.3841e+01,5.9537e+00,2.2001e-02,2.2653e-01,2.2653e-01
3.2025e+01,6.6996e+00,5.5959e-02,2.2653e-01,2.2653e-01
2.0572e+01,-6.1865e+00,8.5060e-03,2.2653e-01,2.2653e-01
2.8146e+01,-3.4939e+00,7.4140e-03,2.2653e-01,2.2653e-01
3.3610e+01,1.3391e-01,4.8319e-02,2.2653e-01,2.2653e-01
2.5402e+01,1.1611e+01,7.2436e-02,2.2653e-01,2.2653e-01
3.0454e+01,7.6966e+00,0.0000e+00,2.2653e-01,2.2653e-01
4.6617e+01,1.2158e+01,0.0000e+00,2.2653e-01,2.2653e-01
5.0559e+01,1.8058e+01,0.0000e+00,2.2653e-01,2.2653e-01
5.9960e+01,2.2431e+01,0.0000e+00,2.2653e-01,2.2653e-01
5.2159e+01,1.6821e+01,6.0000e-05,2.2653e-01,2.2653e-01
4.4317e+01,1.7947e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.7372e+01,1.8830e+01,0.0000e+00,2.8317e-01,2.8317e-01
4.3028e+01,1.6653e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.7887e+01,1.1392e+01,3.4711e-02,2.8317e-01,2.8317e-01
2.4525e+01,1.3901e+00,1.5702e-01,2.8317e-01,2.8317e-01
1.8964e+01,-5.5978e+00,8.3342e-02,2.8317e-01,2.8317e-01
3.8279e+01,8.3033e+00,7.1400e-04,2.8317e-01,2.8317e-01
5.3302e+01,1.7898e+01,7.0217e-02,2.8317e-01,2.8317e-01
4.5509e+01,2.5473e+01,2.8790e-01,3.1148e-01,3.1148e-01
4.3935e+01,1.9562e+01,6.3906e-02,3.3980e-01,3.3980e-01
5.4444e+01,2.1351e+01,0.0000e+00,3.6812e-01,3.6812e-01
5.8663e+01,2.5707e+01,2.4762e-02,3.9644e-01,3.9644e-01
4.9913e+01,1.4246e+01,9.9247e-02,3.9644e-01,3.9644e-01
4.7490e+01,1.7597e+01,1.0347e-02,3.9644e-01,3.9644e-01
4.7168e+01,2.3678e+01,3.5600e-04,3.9644e-01,3.9644e-01
4.5716e+01,2.0929e+01,1.0400e-04,3.6812e-01,3.6812e-01
4.0608e+01,1.6785e+01,0.0000e+00,3.3980e-01,3.3980e-01
3.4940e+01,1.7492e+01,0.0000e+00,2.5485e-01,2.5485e-01
4.5147e+01,2.0243e+01,0.0000e+00,1.9822e-01,1.9822e-01
6.0255e+01,2.7378e+01,0.0000e+00,1.4158e-01,1.4158e-01
6.5863e+01,2.9447e+01,0.0000e+00,8.4950e-02,8.4950e-02
5.8936e+01,3.1150e+01,0.0000e+00,2.8317e-02,2.8317e-02
5.8095e+01,2.8397e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.2340e+01,3.0026e+01,4.5164e-02,2.8317e-02,2.8317e-02
5.4056e+01,2.9076e+01,2.2314e-01,2.8317e-02,2.8317e-02
3.7178e+01,2.2916e+01,1.5343e-01,2.8317e-02,2.8317e-02
4.6016e+01,2.3084e+01,6.4510e-03,2.8317e-02,2.8317e-02
4.4904e+01,2.3996e+01,0.0000e+00,2.8317e-02,2.8317e-02
5.6553e+01,2.4120e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.1012e+01,2.6070e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.0405e+01,2.7889e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.3550e+01,2.9844e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.8499e+01,3.3775e+01,0.0000e+00,2.8317e-02,2.8317e-02
7.0619e+01,3.9504e+01,3.0860e-03,2.8317e-02,2.8317e-02
6.6516e+01,3.6324e+01,3.0232e-02,2.8317e-02,2.8317e-02
4.5954e+01,2.8109e+01,5.1722e-02,2.8317e-02,2.8317e-02
5.8674e+01,2.6913e+01,0.0000e+00,2.8317e-02,2.8317e-02
5.7938e+01,2.6894e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.3209e+01,2.8521e+01,0.0000e+00,2.8317e-02,2.8317e-02
5.6965e+01,2.6676e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.8602e+01,2.9939e+01,4.2270e-03,2.8317e-02,2.8317e-02
7.0841e+01,2.8714e+01,4.6042e-02,2.8317e-02,2.8317e-02
5.9118e+01,3.0432e+01,2.4180e-01,8.4950e-02,8.4950e-02
3.6543e+01,1.9191e+01,4.3776e-01,8.4950e-02,8.4950e-02
4.9895e+01,2.1703e+01,6.0695e-02,1.4158e-01,1.4158e-01
6.2633e+01,2.8003e+01,0.0000e+00,1.1327e-01,1.1327e-01
5.2118e+01,2.4397e+01,1.0320e-03,8.4950e-02,8.4950e-02
5.3145e+01,2.7006e+01,6.6950e-03,8.4950e-02,8.4950e-02
5.1027e+01,2.8715e+01,1.3460e-03,5.6634e-02,5.6634e-02
5.1211e+01,2.8084e+01,5.9110e-03,5.6634e-02,5.6634e-02
5.8147e+01,2.8692e+01,1.0700e-04,5.6634e-02,5.6634e-02
4.5578e+01,2.5288e+01,7.7500e-04,5.6634e-02,5.6634e-02
4.9691e+01,1.9698e+01,0.0000e+00,5.6634e-02,5.6634e-02
5.0333e+01,2.1591e+01,0.0000e+00,5.6634e-02,5.6634e-02
5.6854e+01,2.4593e+01,0.0000e+00,5.6634e-02,5.6634e-02
5.8806e+01,2.4042e+01,0.0000e+00,5.6634e-02,5.6634e-02
4.9530e+01,2.9694e+01,0.0000e+00,2.8317e-02,2.8317e-02
5.8784e+01,2.1856e+01,0.0000e+00,2.8317e-02,2.8317e-02
5.7343e+01,2.7934e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.1244e+01,3.1905e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.9133e+01,3.3512e+01,0.0000e+00,2.8317e-02,2.8317e-02
6.3418e+01,3.6100e+01,7.9934e-02,5.6634e-02,5.6634e-02
5.9693e+01,3.2704e+01,4.5888e-01,5.6634e-02,5.6634e-02
4.8042e+01,3.2525e+01,6.9019e-01,1.1327e-01,1.1327e-01
3.7462e+01,2.9110e+01,6.0617e-01,4.5307e-01,4.5307e-01
3.8552e+01,2.8387e+01,2.7472e-01,3.6812e-01,3.6812e-01
5.6703e+01,2.8263e+01,1.6083e-01,2.2653e-01,2.2653e-01
4.9234e+01,2.8480e+01,2.1715e-01,2.2653e-01,2.2653e-01
3.7559e+01,2.5933e+01,5.4673e-01,3.1148e-01,3.1148e-01
3.1007e+01,2.5443e+01,1.0024e+00,3.6812e-01,3.6812e-01
4.1599e+01,2.2064e+01,2.0409e-01,2.8317e-01,2.8317e-01
4.7277e+01,2.1853e+01,0.0000e+00,2.8317e-01,2.8317e-01
5.3973e+01,2.7506e+01,0.0000e+00,1.9822e-01,1.9822e-01
6.7174e+01,3.2947e+01,0.0000e+00,2.2653e-01,2.2653e-01
6.7581e+01,3.6128e+01,7.0000e-04,5.0970e-01,5.0970e-01
6.0986e+01,3.1690e+01,2.4290e-03,3.6812e-01,3.6812e-01
6.8484e+01,3.3330e+01,0.0000e+00,1.4158e-01,1.4158e-01
7.7636e+01,3.8661e+01,0.0000e+00,1.6990e-01,1.6990e-01
8.0535e+01,4.2256e+01,0.0000e+00,5.0970e-01,5.0970e-01
7.7214e+01,4.0640e+01,1.6052e-02,7.6455e-01,7.6455e-01
6.7235e+01,4.4058e+01,9.2026e-02,2.0671e+00,2.0671e+00
6.3397e+01,3.0562e+01,1.1071e-01,2.2653e+00,2.2653e+00
6.5225e+01,3.9478e+01,1.4000e-05,1.5008e+00,1.5008e+00
6.5007e+01,3.8174e+01,3.2532e-02,1.0477e+00,1.0477e+00
6.1330e+01,3.7003e+01,1.2610e-01,1.4158e+00,1.4158e+00
6.9790e+01,3.6179e+01,4.8800e-03,9.3445e-01,9.3445e-01
7.4552e+01,3.8697e+01,0.0000e+00,3.6812e-01,3.6812e-01
7.4445e+01,3.6420e+01,0.0000e+00,1.9822e-01,1.9822e-01
7.3783e+01,3.5927e+01,1.3106e-02,1.4158e-01,1.4158e-01
6.8388e+01,4.1810e+01,8.0672e-02,1.4158e-01,1.4158e-01
5.9991e+01,3.7117e+01,1.7330e-01,4.5307e-01,4.5307e-01
5.8848e+01,3.4376e+01,2.4455e-01,5.0970e-01,5.0970e-01
6.8352e+01,3.7767e+01,2.5283e-02,3.3980e-01,3.3980e-01
7.0152e+01,3.8068e+01,2.0615e-02,3.1148e-01,3.1148e-01
5.3220e+01,3.6433e+01,9.8576e-02,3.3980e-01,3.3980e-01
4.2563e+01,3.5015e+01,1.5777e-01,4.2475e-01,4.2475e-01
4.5288e+01,3.6281e+01,8.3168e-02,3.1148e-01,3.1148e-01
5.3832e+01,3.6461e+01,1.2157e-01,3.6812e-01,3.6812e-01
5.3422e+01,4.0159e+01,2.9054e-01,6.7960e-01,6.7960e-01
5.2770e+01,3.5302e+01,2.8820e-01,1.2743e+00,1.2743e+00
6.3705e+01,3.9912e+01,6.6622e-02,7.0792e-01,7.0792e-01
6.4758e+01,3.9444e+01,7.2281e-02,1.4158e-01,1.4158e-01
6.6266e+01,3.9624e+01,4.0171e-02,1.6990e-01,1.6990e-01
7.8277e+01,4.5946e+01,9.6000e-05,1.1327e-01,1.1327e-01
8.3047e+01,4.3081e+01,0.0000e+00,2.8317e-01,2.8317e-01
7.5356e+01,4.1999e+01,0.0000e+00,1.4158e-01,1.4158e-01
7.2860e+01,4.2536e+01,0.0000e+00,1.6990e-01,1.6990e-01
8.1437e+01,4.2343e+01,0.0000e+00,8.4950e-02,8.4950e-02
8.2769e+01,4.4533e+01,0.0000e+00,8.4950e-02,8.4950e-02
8.5813e+01,4.3612e+01,0.0000e+00,8.4950e-02,8.4950e-02
8.2031e+01,4.0728e+01,0.0000e+00,8.4950e-02,8.4950e-02
7.4145e+01,4.2023e+01,6.4200e-04,8.4950e-02,8.4950e-02
7.5559e+01,4.4710e+01,0.0000e+00,8.4950e-02,8.4950e-02
7.8781e+01,4.5714e+01,0.0000e+00,8.4950e-02,8.4950e-02
7.2049e+01,4.2594e+01,0.0000e+00,8.4950e-02,8.4950e-02
8.0701e+01,4.4527e+01,0.0000e+00,8.4950e-02,8.4950e-02
8.4107e+01,4.7508e+01,0.0000e+00,1.1327e-01,1.1327e-01
8.4882e+01,4.9064e+01,2.0800e-04,1.6990e-01,1.6990e-01
8.4316e+01,4.7206e+01,2.1700e-03,3.3980e-01,3.3980e-01
8.4943e+01,4.6064e+01,8.4400e-03,3.3980e-01,3.3980e-01
7.7739e+01,4.2461e+01,4.5470e-02,3.3980e-01,3.3980e-01
7.4361e+01,4.6857e+01,4.7689e-02,3.6812e-01,3.6812e-01
7.7653e+01,5.0536e+01,4.7786e-02,3.3980e-01,3.3980e-01
7.5533e+01,4.9880e+01,1.3117e-01,2.8317e-01,2.8317e-01
7.5195e+01,4.6276e+01,8.9327e-02,2.2653e-01,2.2653e-01
7.7019e+01,4.6996e+01,0.0000e+00,1.6990e-01,1.6990e-01
8.2309e+01,4.6339e+01,0.0000e+00,1.4158e-01,1.4158e-01
